$GPGGA,021538.00,3719.88867,N,12642.83314,E,1,12,0.53,45.7,M,18.0,M,,*60
$GPGGA,021539.00,3719.88869,N,12642.83314,E,1,12,0.53,45.8,M,18.0,M,,*60
$GPGGA,021540.00,3719.88871,N,12642.83315,E,1,12,0.53,45.8,M,18.0,M,,*66
$GPGGA,021541.00,3719.88873,N,12642.83316,E,1,12,0.53,45.9,M,18.0,M,,*67
$GPGGA,021542.00,3719.88874,N,12642.83316,E,1,12,0.53,45.9,M,18.0,M,,*63
$GPGGA,021543.00,3719.88875,N,12642.83315,E,1,12,0.53,45.9,M,18.0,M,,*60
$GPGGA,021544.00,3719.88877,N,12642.83315,E,1,12,0.53,46.0,M,18.0,M,,*6F
$GPGGA,021545.00,3719.88878,N,12642.83315,E,1,12,0.55,46.0,M,18.0,M,,*67
$GPGGA,021546.00,3719.88880,N,12642.83315,E,1,12,0.55,46.0,M,18.0,M,,*63
$GPGGA,021547.00,3719.88881,N,12642.83314,E,1,12,0.54,46.1,M,18.0,M,,*62
$GPGGA,021548.00,3719.88881,N,12642.83313,E,1,12,0.54,46.1,M,18.0,M,,*6A
$GPGGA,021549.00,3719.88881,N,12642.83313,E,1,12,0.54,46.1,M,18.0,M,,*6B
$GPGGA,021550.00,3719.88881,N,12642.83312,E,1,12,0.54,46.2,M,18.0,M,,*61
$GPGGA,021551.00,3719.88881,N,12642.83311,E,1,12,0.54,46.3,M,18.0,M,,*62
$GPGGA,021552.00,3719.88882,N,12642.83310,E,1,12,0.54,46.3,M,18.0,M,,*63
$GPGGA,021553.00,3719.88883,N,12642.83310,E,1,12,0.54,46.4,M,18.0,M,,*64
$GPGGA,021554.00,3719.88883,N,12642.83309,E,1,12,0.54,46.4,M,18.0,M,,*6B
$GPGGA,021555.00,3719.88883,N,12642.83308,E,1,12,0.54,46.4,M,18.0,M,,*6B
$GPGGA,021556.00,3719.88883,N,12642.83307,E,1,12,0.54,46.5,M,18.0,M,,*66
$GPGGA,021557.00,3719.88884,N,12642.83307,E,1,12,0.54,46.5,M,18.0,M,,*60
$GPGGA,021558.00,3719.88884,N,12642.83307,E,1,12,0.54,46.6,M,18.0,M,,*6C
$GPGGA,021559.00,3719.88883,N,12642.83306,E,1,12,0.54,46.6,M,18.0,M,,*6B
$GPGGA,021600.00,3719.88882,N,12642.83305,E,1,12,0.54,46.7,M,18.0,M,,*67
$GPGGA,021601.00,3719.88882,N,12642.83304,E,1,12,0.54,46.8,M,18.0,M,,*68
$GPGGA,021602.00,3719.88882,N,12642.83303,E,1,12,0.53,46.8,M,18.0,M,,*6B
$GPGGA,021603.00,3719.88882,N,12642.83303,E,1,12,0.53,46.8,M,18.0,M,,*6A
$GPGGA,021604.00,3719.88882,N,12642.83302,E,1,12,0.53,46.9,M,18.0,M,,*6D
$GPGGA,021605.00,3719.88882,N,12642.83303,E,1,12,0.53,47.0,M,18.0,M,,*65
$GPGGA,021606.00,3719.88880,N,12642.83302,E,1,12,0.53,47.0,M,18.0,M,,*65
$GPGGA,021607.00,3719.88880,N,12642.83302,E,1,12,0.53,47.1,M,18.0,M,,*65
$GPGGA,021608.00,3719.88879,N,12642.83301,E,1,12,0.51,47.2,M,18.0,M,,*6E
$GPGGA,021609.00,3719.88878,N,12642.83299,E,1,12,0.51,47.3,M,18.0,M,,*6F
$GPGGA,021610.00,3719.88877,N,12642.83299,E,1,12,0.51,47.4,M,18.0,M,,*6F
$GPGGA,021611.00,3719.88876,N,12642.83299,E,1,12,0.51,47.5,M,18.0,M,,*6E
$GPGGA,021612.00,3719.88875,N,12642.83299,E,1,12,0.51,47.6,M,18.0,M,,*6D
$GPGGA,021613.00,3719.88874,N,12642.83298,E,1,12,0.51,47.7,M,18.0,M,,*6D
$GPGGA,021614.00,3719.88873,N,12642.83298,E,1,12,0.51,47.9,M,18.0,M,,*63
$GPGGA,021615.00,3719.88872,N,12642.83297,E,1,12,0.51,47.9,M,18.0,M,,*6C
$GPGGA,021616.00,3719.88871,N,12642.83297,E,1,12,0.51,48.0,M,18.0,M,,*6A
$GPGGA,021617.00,3719.88870,N,12642.83297,E,1,12,0.53,48.1,M,18.0,M,,*69
$GPGGA,021618.00,3719.88869,N,12642.83296,E,1,12,0.53,48.2,M,18.0,M,,*6C
$GPGGA,021619.00,3719.88869,N,12642.83297,E,1,12,0.53,48.3,M,18.0,M,,*6D
$GPGGA,021620.00,3719.88868,N,12642.83297,E,1,12,0.53,48.4,M,18.0,M,,*61
$GPGGA,021621.00,3719.88867,N,12642.83297,E,1,12,0.53,48.5,M,18.0,M,,*6E
$GPGGA,021622.00,3719.88866,N,12642.83295,E,1,12,0.51,48.6,M,18.0,M,,*6F
$GPGGA,021623.00,3719.88865,N,12642.83294,E,1,12,0.51,48.7,M,18.0,M,,*6D
$GPGGA,021624.00,3719.88864,N,12642.83293,E,1,12,0.51,48.9,M,18.0,M,,*62
$GPGGA,021625.00,3719.88863,N,12642.83291,E,1,12,0.51,49.0,M,18.0,M,,*6E
$GPGGA,021626.00,3719.88862,N,12642.83291,E,1,12,0.53,49.1,M,18.0,M,,*6F
$GPGGA,021627.00,3719.88861,N,12642.83290,E,1,12,0.51,49.2,M,18.0,M,,*6D
$GPGGA,021628.00,3719.88860,N,12642.83289,E,1,12,0.51,49.4,M,18.0,M,,*6D
$GPGGA,021629.00,3719.88858,N,12642.83287,E,1,12,0.51,49.5,M,18.0,M,,*68
$GPGGA,021630.00,3719.88858,N,12642.83287,E,1,12,0.53,49.6,M,18.0,M,,*61
$GPGGA,021631.00,3719.88856,N,12642.83286,E,1,12,0.56,49.7,M,18.0,M,,*6B
$GPGGA,021632.00,3719.88855,N,12642.83285,E,1,12,0.56,49.8,M,18.0,M,,*67
$GPGGA,021633.00,3719.88855,N,12642.83285,E,1,12,0.56,49.9,M,18.0,M,,*67
$GPGGA,021634.00,3719.88854,N,12642.83284,E,1,12,0.56,50.0,M,18.0,M,,*61
$GPGGA,021635.00,3719.88853,N,12642.83283,E,1,12,0.56,50.0,M,18.0,M,,*60
$GPGGA,021636.00,3719.88852,N,12642.83283,E,1,12,0.53,50.1,M,18.0,M,,*66
$GPGGA,021637.00,3719.88851,N,12642.83282,E,1,12,0.53,50.2,M,18.0,M,,*66
$GPGGA,021638.00,3719.88850,N,12642.83280,E,1,12,0.51,50.3,M,18.0,M,,*69
$GPGGA,021639.00,3719.88848,N,12642.83278,E,1,12,0.51,50.4,M,18.0,M,,*61
$GPGGA,021640.00,3719.88847,N,12642.83275,E,1,12,0.51,50.5,M,18.0,M,,*6C
$GPGGA,021641.00,3719.88845,N,12642.83273,E,1,12,0.51,50.6,M,18.0,M,,*6A
$GPGGA,021642.00,3719.88844,N,12642.83271,E,1,12,0.51,50.6,M,18.0,M,,*6A
$GPGGA,021643.00,3719.88843,N,12642.83270,E,1,12,0.51,50.7,M,18.0,M,,*6C
$GPGGA,021644.00,3719.88841,N,12642.83267,E,1,12,0.51,50.8,M,18.0,M,,*60
$GPGGA,021645.00,3719.88840,N,12642.83266,E,1,12,0.51,50.9,M,18.0,M,,*60
$GPGGA,021646.00,3719.88839,N,12642.83264,E,1,12,0.51,51.0,M,18.0,M,,*67
$GPGGA,021647.00,3719.88837,N,12642.83262,E,1,12,0.51,51.1,M,18.0,M,,*6F
$GPGGA,021648.00,3719.88836,N,12642.83260,E,1,12,0.51,51.2,M,18.0,M,,*60
$GPGGA,021649.00,3719.88835,N,12642.83258,E,1,12,0.51,51.3,M,18.0,M,,*68
$GPGGA,021650.00,3719.88834,N,12642.83257,E,1,12,0.51,51.4,M,18.0,M,,*69
$GPGGA,021651.00,3719.88833,N,12642.83255,E,1,12,0.51,51.5,M,18.0,M,,*6C
$GPGGA,021652.00,3719.88831,N,12642.83254,E,1,12,0.51,51.6,M,18.0,M,,*6F
$GPGGA,021653.00,3719.88830,N,12642.83252,E,1,12,0.51,51.7,M,18.0,M,,*68
